n_sample,n_network,n_rdds,n_rdda_attractors,t_find_attractors_method,n_pair_attractors,t_comp_paris_method,n_attractor_fields,t_optimized_method
38,6,8,98,1.9755947589874268,1016,0.24845218658447266,1520,83.14960408210754
38,7,9,65,1.727705955505371,405,0.12549686431884766,0,0.023612022399902344
38,8,10,107,2.3816423416137695,1157,0.30783534049987793,0,6.838622570037842
39,1,3,21,0.5429883003234863,148,0.05001688003540039,7,0.026736021041870117
39,2,4,53,1.0417377948760986,657,0.14966559410095215,60,1.2032663822174072
39,3,5,53,1.1949501037597656,513,0.13101863861083984,78,1.0681347846984863
39,4,6,49,1.2886853218078613,403,0.10878276824951172,20,2.095869302749634
39,5,7,57,1.5841445922851562,420,0.12209868431091309,18,0.5664205551147461
39,6,8,79,1.942915678024292,604,0.1734302043914795,50,116.47214865684509
39,7,9,74,1.8993828296661377,513,0.1504831314086914,0,0.02527141571044922
39,8,10,103,2.4423036575317383,1193,0.3235962390899658,0,0.3438558578491211
40,1,3,18,0.583179235458374,94,0.03870201110839844,2,0.01613020896911621
40,2,4,46,1.0107636451721191,390,0.10013246536254883,18,0.26237916946411133
40,3,5,39,1.0047657489776611,250,0.07971835136413574,4,0.10748839378356934
40,4,6,74,1.6438677310943604,806,0.21963071823120117,36,4.444432973861694
40,5,7,58,1.500809669494629,463,0.11646175384521484,84,1.9848551750183105
40,6,8,64,1.7082736492156982,486,0.1591167449951172,72,1.7157299518585205
40,7,9,79,1.9299724102020264,600,0.16588664054870605,0,0.04785609245300293
40,8,10,112,2.4681811332702637,1080,0.31232738494873047,0,0.05250906944274902
41,1,3,36,0.6998052597045898,390,0.09566736221313477,10,0.1349475383758545
41,2,4,29,0.7920169830322266,202,0.07481265068054199,8,0.05525827407836914
41,3,5,38,0.9716238975524902,245,0.07548952102661133,20,0.0659646987915039
41,4,6,68,1.4650142192840576,653,0.19105195999145508,198,0.6877939701080322
41,5,7,57,1.411360740661621,381,0.11584687232971191,40,0.3971860408782959
41,6,8,75,1.7973089218139648,677,0.1823289394378662,210,5.7840492725372314
41,7,9,81,2.0005502700805664,577,0.15517902374267578,0,0.0331578254699707
41,8,10,106,2.4736804962158203,1093,0.34357428550720215,0,0.05483651161193848
42,1,3,35,0.72397780418396,369,0.10089778900146484,10,0.10930490493774414
42,2,4,48,1.039036750793457,410,0.10435867309570312,18,0.18990278244018555
42,3,5,58,1.277698278427124,556,0.15273427963256836,30,1.109682559967041
42,4,6,50,1.3230745792388916,434,0.12343335151672363,37,0.7983701229095459
42,5,7,85,1.7778940200805664,917,0.23505830764770508,352,23.495850086212158
42,6,8,59,1.5504264831542969,352,0.11215090751647949,16,0.7100198268890381
42,7,9,90,2.066563606262207,752,0.22405767440795898,0,1.1246633529663086
42,8,10,123,2.5770251750946045,1228,0.30850958824157715,1194,3928.1904952526093
43,1,3,37,0.7866573333740234,411,0.11015486717224121,13,0.09587335586547852
43,2,4,32,0.8312535285949707,191,0.059953927993774414,4,0.07460308074951172
43,3,5,69,1.2909057140350342,888,0.20739364624023438,343,3.900447130203247
43,4,6,62,1.3639702796936035,620,0.16044187545776367,116,2.506563425064087
43,5,7,53,1.3793189525604248,349,0.10497236251831055,16,3.1802587509155273
43,6,8,79,1.8530752658843994,648,0.17061948776245117,564,40.113856077194214
43,7,9,89,2.1125078201293945,724,0.21353960037231445,718,33.16260313987732
43,8,10,80,2.0358002185821533,601,0.15871882438659668,0,0.06316590309143066
44,1,3,20,0.5684633255004883,126,0.04136085510253906,5,0.01729726791381836
44,2,4,41,0.9697098731994629,371,0.09831905364990234,12,0.21228933334350586
44,3,5,57,1.246422529220581,486,0.12988543510437012,42,1.0239534378051758
