n_sample,n_network,n_rdds,n_variables,n_coupling_signals,n_rdda_attractors,t_find_attractors_method,n_pair_attractors,t_comp_paris_method,n_attractor_fields,t_optimized_method
291,4,5,6,2,56,1.399724006652832,634,0.1557633876800537,35,1.0272812843322754
291,5,5,7,2,48,1.3705785274505615,357,0.15097475051879883,38,0.3329734802246094
291,6,5,8,2,41,1.2457201480865479,303,0.09901738166809082,12,0.17240595817565918
291,7,5,9,2,82,2.2455105781555176,1032,0.31522345542907715,208,2.720824956893921
291,8,5,10,2,79,2.2330172061920166,1145,0.2648050785064697,432,4.562156438827515
292,1,5,3,2,64,1.186023235321045,970,0.20983314514160156,182,2.170952320098877
292,2,5,4,2,39,1.0398778915405273,278,0.08904266357421875,7,0.08771467208862305
292,3,5,5,2,63,1.487300157546997,809,0.19783473014831543,160,2.819671154022217
292,4,5,6,2,63,1.5541291236877441,681,0.1837458610534668,30,0.26384449005126953
292,5,5,7,2,51,1.3406898975372314,419,0.11713409423828125,9,0.474306583404541
292,6,5,8,2,61,1.690570592880249,652,0.16173696517944336,36,2.4198381900787354
292,7,5,9,2,47,1.6090290546417236,374,0.09847068786621094,26,0.24234366416931152
292,8,5,10,2,140,3.9889841079711914,4362,1.0763063430786133,6584,409.3722050189972
293,1,5,3,2,33,0.8810343742370605,223,0.06902718544006348,14,0.15924453735351562
293,2,5,4,2,33,0.9704616069793701,197,0.06009626388549805,6,0.03389239311218262
293,3,5,5,2,50,1.3630456924438477,359,0.10988116264343262,7,0.33602166175842285
293,4,5,6,2,55,1.488830327987671,435,0.13972163200378418,13,0.684734582901001
293,5,5,7,2,84,1.8596227169036865,1148,0.3173096179962158,155,20.040162801742554
293,6,5,8,2,67,1.825514316558838,838,0.1941673755645752,225,0.578233003616333
293,7,5,9,2,51,1.613253116607666,504,0.12434077262878418,63,1.1175353527069092
293,8,5,10,2,70,2.2017018795013428,987,0.2495589256286621,198,6.188452243804932
294,1,5,3,2,39,0.9232652187347412,286,0.07864117622375488,14,0.3496251106262207
294,2,5,4,2,49,1.149709701538086,408,0.09702277183532715,36,0.861182451248169
294,3,5,5,2,49,1.2471153736114502,444,0.11455249786376953,46,1.0754868984222412
294,4,5,6,2,37,1.22613525390625,241,0.0746006965637207,11,0.12581920623779297
294,5,5,7,2,47,1.3187618255615234,426,0.11389279365539551,47,1.2215797901153564
294,6,5,8,2,86,2.062526226043701,1112,0.39595746994018555,336,5.823930263519287
294,7,5,9,2,61,1.7102856636047363,584,0.1598494052886963,40,0.3295903205871582
294,8,5,10,2,138,5.322398662567139,2395,0.7614202499389648,1018,32.17388319969177
295,1,5,3,2,53,1.0976688861846924,389,0.14685773849487305,32,0.12481164932250977
295,2,5,4,2,54,1.2277467250823975,649,0.15288257598876953,66,1.2064948081970215
295,3,5,5,2,47,1.2838566303253174,318,0.09435224533081055,12,0.4590117931365967
295,4,5,6,2,60,1.5428402423858643,632,0.23905205726623535,72,2.340975046157837
295,5,5,7,2,81,1.8483498096466064,999,0.28783631324768066,80,1.856175184249878
295,6,5,8,2,76,2.2153942584991455,972,0.2669658660888672,114,12.79875373840332
295,7,5,9,2,63,1.9385948181152344,802,0.21131587028503418,248,2.090657949447632
295,8,5,10,2,71,2.0622382164001465,748,0.24212002754211426,280,2.752781629562378
296,1,5,3,2,36,0.9331271648406982,279,0.08077859878540039,8,0.08334040641784668
296,2,5,4,2,43,1.0476322174072266,348,0.09472370147705078,14,0.6402022838592529
296,3,5,5,2,61,1.4084031581878662,591,0.16563892364501953,88,2.8589465618133545
296,4,5,6,2,44,1.260181188583374,320,0.08425760269165039,24,0.33306884765625
296,5,5,7,2,52,1.320512056350708,557,0.13081979751586914,72,0.45455002784729004
296,6,5,8,2,42,1.4901630878448486,304,0.10161805152893066,16,0.08013916015625
296,7,5,9,2,99,2.6987247467041016,1299,0.34420323371887207,292,2.115402936935425
296,8,5,10,2,99,2.8300065994262695,2164,0.6263258457183838,176,24.799174308776855
297,1,5,3,2,27,0.8075029850006104,133,0.04709935188293457,5,0.04664421081542969
297,2,5,4,2,58,1.239074945449829,539,0.1319434642791748,50,0.9057612419128418
297,3,5,5,2,74,1.5839228630065918,940,0.20703864097595215,230,2.0310511589050293
297,4,5,6,2,46,1.2645914554595947,399,0.09667110443115234,26,0.9158024787902832
297,5,5,7,2,71,1.8247764110565186,839,0.2627089023590088,96,4.897184610366821
297,6,5,8,2,55,1.6780657768249512,489,0.1440601348876953,55,1.363018274307251
297,7,5,9,2,52,1.798995018005371,494,0.1237483024597168,92,2.2249345779418945
297,8,5,10,2,79,2.4142489433288574,748,0.21219635009765625,252,4.236682176589966
298,1,5,3,2,32,0.8724226951599121,181,0.060137271881103516,8,0.044083595275878906
298,2,5,4,2,46,1.1358721256256104,346,0.09928011894226074,12,0.2859621047973633
298,3,5,5,2,50,1.2913191318511963,570,0.13680362701416016,42,1.1792511940002441
298,4,5,6,2,55,1.460541009902954,447,0.13034701347351074,13,0.1333177089691162
298,5,5,7,2,52,1.449192762374878,379,0.09308767318725586,129,0.7137517929077148
298,6,5,8,2,50,1.5458872318267822,538,0.17499494552612305,24,0.7063922882080078
298,7,5,9,2,56,1.6801741123199463,394,0.1183478832244873,30,0.26821351051330566
298,8,5,10,2,105,2.6322519779205322,1502,0.380126953125,1060,68.20118260383606
299,1,5,3,2,38,0.9177696704864502,220,0.06431055068969727,6,0.13463568687438965
299,2,5,4,2,42,1.1589233875274658,318,0.0928957462310791,21,0.15833425521850586
299,3,5,5,2,42,1.1586124897003174,322,0.08243632316589355,19,0.1430220603942871
299,4,5,6,2,42,1.204667329788208,321,0.09856510162353516,8,0.16679668426513672
299,5,5,7,2,60,1.51285982131958,608,0.18146228790283203,70,1.084144115447998
299,6,5,8,2,46,1.3709969520568848,376,0.11801910400390625,12,0.2056725025177002
299,7,5,9,2,64,1.967130184173584,724,0.20169711112976074,68,0.6345658302307129
299,8,5,10,2,56,1.9403104782104492,608,0.15839409828186035,105,2.697983980178833
300,1,5,3,2,44,1.0388648509979248,438,0.10395240783691406,28,0.42389369010925293
300,2,5,4,2,44,1.112185001373291,313,0.10414886474609375,17,0.26900315284729004
300,3,5,5,2,48,1.262629747390747,468,0.1655735969543457,37,0.5082027912139893
300,4,5,6,2,44,1.2765483856201172,394,0.1009681224822998,36,0.21627449989318848
300,5,5,7,2,62,1.7204773426055908,744,0.19553160667419434,116,6.286182403564453
300,6,5,8,2,60,1.7745075225830078,709,0.18467211723327637,63,2.583632707595825
300,7,5,9,2,80,2.131242036819458,1123,0.2944674491882324,101,4.696988344192505
300,8,5,10,2,147,4.046663999557495,4093,1.2330663204193115,580,99.1670606136322
301,1,5,3,2,42,1.032527208328247,299,0.08349108695983887,13,0.1727445125579834
301,2,5,4,2,31,0.9285290241241455,155,0.053682804107666016,6,0.03478074073791504
301,3,5,5,2,38,1.0955862998962402,249,0.08389735221862793,13,0.12554216384887695
301,4,5,6,2,84,1.8752985000610352,1273,0.2942671775817871,184,13.10077452659607
301,5,5,7,2,53,1.3317508697509766,389,0.12441015243530273,28,0.10497474670410156
301,6,5,8,2,63,1.6596288681030273,661,0.1550593376159668,200,1.28867506980896
301,7,5,9,2,85,2.4037561416625977,1322,0.3306431770324707,346,15.928386926651001
301,8,5,10,2,65,2.049654960632324,624,0.21336698532104492,116,0.23134946823120117
302,1,5,3,2,43,0.9345841407775879,343,0.09048724174499512,14,0.347445011138916
302,2,5,4,2,39,1.0131585597991943,224,0.06968402862548828,4,0.06992816925048828
302,3,5,5,2,55,1.2898542881011963,610,0.14444708824157715,96,0.1849832534790039
302,4,5,6,2,58,1.539949893951416,548,0.13675618171691895,58,0.8670938014984131
302,5,5,7,2,80,1.9025249481201172,812,0.23931503295898438,37,0.9166011810302734
302,6,5,8,2,43,1.4852700233459473,328,0.10467290878295898,22,0.19615769386291504
302,7,5,9,2,101,2.671971321105957,986,0.29906749725341797,386,16.922422647476196
302,8,5,10,2,63,2.0768167972564697,608,0.21874165534973145,60,0.5210268497467041
303,1,5,3,2,32,0.8971171379089355,192,0.06397247314453125,3,0.034009695053100586
303,2,5,4,2,51,1.116612195968628,425,0.13801908493041992,13,0.3446388244628906
303,3,5,5,2,42,1.1621849536895752,330,0.0894002914428711,16,0.17496228218078613
303,4,5,6,2,77,1.6358270645141602,1258,0.2595388889312744,938,34.756676197052
303,5,5,7,2,71,1.72562575340271,883,0.23352336883544922,102,7.401452302932739
303,6,5,8,2,37,1.228994607925415,244,0.07753276824951172,6,0.11102175712585449
303,7,5,9,2,57,1.8112688064575195,525,0.1464085578918457,56,1.318471908569336
303,8,5,10,2,76,2.060774326324463,998,0.2683370113372803,180,3.714462995529175
304,1,5,3,2,35,0.9271073341369629,220,0.06973028182983398,6,0.09857296943664551
304,2,5,4,2,36,0.9844686985015869,258,0.07536125183105469,12,0.10539627075195312
304,3,5,5,2,35,1.0800721645355225,214,0.07024264335632324,6,0.05331826210021973
304,4,5,6,2,51,1.3113248348236084,478,0.12414979934692383,29,1.110154390335083
304,5,5,7,2,55,1.5633554458618164,542,0.14766740798950195,86,1.0644984245300293
304,6,5,8,2,109,2.8453524112701416,1796,0.4778788089752197,326,6.601382493972778
304,7,5,9,2,72,2.0883657932281494,914,0.2453320026397705,169,2.64532208442688
304,8,5,10,2,72,2.360356569290161,744,0.21471333503723145,84,1.7382402420043945
305,1,5,3,2,56,1.2313261032104492,502,0.15900659561157227,28,0.5562138557434082
305,2,5,4,2,50,1.2302067279815674,375,0.13070988655090332,19,0.9030327796936035
305,3,5,5,2,88,1.8306128978729248,1417,0.4014134407043457,614,11.119582414627075
305,4,5,6,2,70,1.6482524871826172,716,0.17420101165771484,84,0.7901034355163574
305,5,5,7,2,54,1.5428030490875244,530,0.15871095657348633,38,1.5157406330108643
305,6,5,8,2,63,1.7637255191802979,669,0.18695759773254395,101,2.62379789352417
305,7,5,9,2,58,1.8175740242004395,492,0.14628243446350098,40,0.3590712547302246
305,8,5,10,2,84,2.4865193367004395,685,0.2573812007904053,55,1.3656480312347412
306,1,5,3,2,33,0.9353334903717041,216,0.05937480926513672,11,0.10538196563720703
306,2,5,4,2,33,0.9260342121124268,191,0.060050249099731445,4,0.024550437927246094
306,3,5,5,2,45,1.141995906829834,317,0.0915827751159668,8,0.33344101905822754
306,4,5,6,2,51,1.563866376876831,464,0.12508726119995117,32,0.46793293952941895
306,5,5,7,2,61,1.5602524280548096,661,0.16342806816101074,76,0.9610896110534668
306,6,5,8,2,65,1.68963623046875,732,0.18256831169128418,103,2.6126368045806885
306,7,5,9,2,45,1.5608961582183838,401,0.1054067611694336,27,0.4677574634552002
306,8,5,10,2,58,1.9613547325134277,664,0.17259907722473145,130,3.833570718765259
307,1,5,3,2,37,0.9136290550231934,251,0.07433295249938965,15,0.1365981101989746
307,2,5,4,2,62,1.2601509094238281,692,0.17411112785339355,72,1.8830537796020508
307,3,5,5,2,49,1.2940893173217773,411,0.11340999603271484,16,0.22389841079711914
307,4,5,6,2,70,1.5799386501312256,738,0.204878568649292,54,0.822023868560791
307,5,5,7,2,36,1.2500996589660645,270,0.07706427574157715,14,0.14703917503356934
307,6,5,8,2,62,1.782482624053955,574,0.1499037742614746,64,2.191772699356079
307,7,5,9,2,61,1.9226312637329102,644,0.1790909767150879,112,2.3651585578918457
307,8,5,10,2,55,1.7139637470245361,474,0.13145065307617188,52,1.1061723232269287
308,1,5,3,2,40,1.0060505867004395,239,0.0738368034362793,10,0.18645858764648438
308,2,5,4,2,38,1.0139756202697754,269,0.07957911491394043,18,0.10553550720214844
308,3,5,5,2,48,1.3130974769592285,457,0.11854314804077148,60,0.29866886138916016
308,4,5,6,2,67,1.507934331893921,758,0.21431732177734375,40,1.8791923522949219
308,5,5,7,2,61,1.6627798080444336,671,0.18354368209838867,71,0.5934865474700928
308,6,5,8,2,54,1.44775390625,461,0.12898039817810059,20,1.036940336227417
308,7,5,9,2,41,1.4682400226593018,280,0.08401799201965332,14,0.2832601070404053
308,8,5,10,2,86,2.817159414291382,1006,0.3780820369720459,166,4.222369432449341
309,1,5,3,2,32,0.9207377433776855,174,0.05430197715759277,9,0.04580545425415039
309,2,5,4,2,52,1.1907658576965332,412,0.10659575462341309,42,1.3446826934814453
309,3,5,5,2,54,1.3092823028564453,527,0.1403217315673828,68,0.9899539947509766
309,4,5,6,2,62,1.54500150680542,636,0.1645975112915039,10,0.6110172271728516
309,5,5,7,2,60,1.666567325592041,714,0.1818075180053711,40,0.8615207672119141
309,6,5,8,2,95,2.2356412410736084,1381,0.41579532623291016,638,28.48966145515442
309,7,5,9,2,58,1.7772197723388672,512,0.12828707695007324,77,0.23492932319641113
309,8,5,10,2,67,2.1772091388702393,734,0.1925830841064453,104,2.7565598487854004
310,1,5,3,2,39,0.9705204963684082,227,0.07648587226867676,9,0.03909420967102051
310,2,5,4,2,40,1.0875449180603027,286,0.0873556137084961,8,0.14914655685424805
310,3,5,5,2,51,1.3016002178192139,495,0.12842679023742676,12,0.2357935905456543
310,4,5,6,2,57,1.5230090618133545,417,0.12886404991149902,60,0.36656904220581055
310,5,5,7,2,81,1.9777464866638184,1312,0.288222074508667,860,54.506797552108765
310,6,5,8,2,55,1.573812484741211,481,0.13666009902954102,19,0.8083662986755371
310,7,5,9,2,39,1.5391674041748047,292,0.08672142028808594,9,0.45337939262390137
310,8,5,10,2,75,2.2538788318634033,971,0.2988266944885254,7,13.516335725784302
311,1,5,3,2,30,0.8462162017822266,178,0.0568242073059082,2,0.05745363235473633
311,2,5,4,2,76,1.5786924362182617,1049,0.23835515975952148,648,12.27212405204773
311,3,5,5,2,40,1.1037139892578125,355,0.08928799629211426,15,0.22548866271972656
311,4,5,6,2,39,1.1716032028198242,292,0.08282160758972168,18,0.07853031158447266
311,5,5,7,2,79,1.8652448654174805,1303,0.3029613494873047,165,6.704709768295288
311,6,5,8,2,52,1.6225316524505615,489,0.1390368938446045,18,1.2089900970458984
311,7,5,9,2,46,1.5434062480926514,396,0.11044812202453613,33,0.6129415035247803
311,8,5,10,2,56,1.940072774887085,486,0.15379571914672852,52,0.3441042900085449
312,1,5,3,2,41,0.9254424571990967,323,0.08643078804016113,10,0.31295156478881836
312,2,5,4,2,72,1.4375734329223633,1114,0.2544879913330078,194,9.629366397857666
312,3,5,5,2,52,1.2942826747894287,506,0.13128018379211426,72,1.2045705318450928
312,4,5,6,2,55,1.3811779022216797,570,0.2031402587890625,49,0.7582392692565918
312,5,5,7,2,50,1.594630241394043,486,0.1239173412322998,50,0.8742694854736328
312,6,5,8,2,51,1.5353491306304932,558,0.18711614608764648,26,0.379009485244751
312,7,5,9,2,57,1.6752617359161377,425,0.12705421447753906,34,0.32823681831359863
312,8,5,10,2,77,2.35355544090271,678,0.19918179512023926,33,0.7517459392547607
313,1,5,3,2,44,0.9775924682617188,346,0.09015965461730957,24,0.5149338245391846
313,2,5,4,2,48,1.1072633266448975,411,0.10846495628356934,16,1.0070714950561523
313,3,5,5,2,34,1.1119375228881836,212,0.07437944412231445,5,0.027013063430786133
313,4,5,6,2,68,1.6025476455688477,714,0.19396233558654785,28,1.2311675548553467
313,5,5,7,2,111,2.450690269470215,2186,0.5796501636505127,350,27.228143215179443
313,6,5,8,2,52,1.5823745727539062,449,0.12634015083312988,24,0.18718385696411133
313,7,5,9,2,67,1.7527740001678467,823,0.23668622970581055,64,1.4860661029815674
313,8,5,10,2,91,2.78143048286438,1156,0.36791157722473145,124,13.587693691253662
314,1,5,3,2,26,0.826474666595459,132,0.04827380180358887,4,0.05240988731384277
314,2,5,4,2,67,1.3160552978515625,806,0.20223116874694824,96,3.4747986793518066
314,3,5,5,2,51,1.3283002376556396,495,0.13051509857177734,30,0.688244104385376
314,4,5,6,2,70,1.6425142288208008,669,0.19057893753051758,28,3.1984643936157227
314,5,5,7,2,64,1.8172829151153564,661,0.16968178749084473,150,2.1200063228607178
314,6,5,8,2,46,1.474879264831543,346,0.09271407127380371,17,0.47136664390563965
314,7,5,9,2,48,1.6750926971435547,445,0.191497802734375,30,0.647240161895752
314,8,5,10,2,57,1.8399546146392822,579,0.157088041305542,75,1.6106634140014648
315,1,5,3,2,32,0.7742083072662354,209,0.06300234794616699,6,0.14267873764038086
315,2,5,4,2,60,1.2640488147735596,625,0.17231154441833496,34,3.830198287963867
315,3,5,5,2,50,1.298060655593872,470,0.12102580070495605,17,0.3084425926208496
315,4,5,6,2,41,1.2269816398620605,234,0.0837104320526123,3,0.06100106239318848
315,5,5,7,2,44,1.3736000061035156,372,0.1018073558807373,13,0.079833984375
315,6,5,8,2,103,2.353543519973755,1725,0.4329228401184082,1008,13.275181770324707
315,7,5,9,2,63,1.9405686855316162,656,0.18426799774169922,64,3.6040103435516357
315,8,5,10,2,76,2.460031747817993,940,0.28185176849365234,150,1.8341617584228516
316,1,5,3,2,28,0.7996065616607666,163,0.05214333534240723,3,0.045308589935302734
316,2,5,4,2,49,1.1614785194396973,364,0.09985852241516113,20,0.6344754695892334
316,3,5,5,2,89,1.8247458934783936,1722,0.3819718360900879,260,3.6568305492401123
316,4,5,6,2,43,1.1969349384307861,364,0.09431004524230957,14,0.23644137382507324
316,5,5,7,2,60,1.4651095867156982,570,0.1576848030090332,75,1.4525666236877441
316,6,5,8,2,59,1.7735729217529297,670,0.2168741226196289,99,5.811302423477173
316,7,5,9,2,56,1.668799877166748,496,0.12921547889709473,72,1.6926403045654297
316,8,5,10,2,78,2.310371160507202,914,0.2418210506439209,154,5.975802898406982
317,1,5,3,2,39,0.8882951736450195,220,0.06592607498168945,13,0.17631053924560547
317,2,5,4,2,51,1.033630132675171,468,0.1487119197845459,17,0.8395113945007324
317,3,5,5,2,40,1.1242578029632568,254,0.11674046516418457,10,0.1498711109161377
317,4,5,6,2,54,1.4012775421142578,516,0.13927412033081055,56,0.8822939395904541
317,5,5,7,2,69,1.8289382457733154,670,0.19991016387939453,18,2.600431442260742
317,6,5,8,2,66,1.724635124206543,916,0.22698450088500977,76,6.489705324172974
317,7,5,9,2,76,2.092150926589966,779,0.23362493515014648,68,2.129117965698242
317,8,5,10,2,53,2.015674114227295,473,0.1900169849395752,19,0.1491713523864746
318,1,5,3,2,45,1.0737433433532715,392,0.10939955711364746,14,0.5319299697875977
318,2,5,4,2,36,1.0286154747009277,235,0.07421040534973145,5,0.0940389633178711
318,3,5,5,2,57,1.3619821071624756,543,0.146636962890625,41,1.3867404460906982
318,4,5,6,2,48,1.3822994232177734,387,0.11076545715332031,37,0.6439311504364014
318,5,5,7,2,49,1.3671555519104004,418,0.1208200454711914,20,0.32120513916015625
318,6,5,8,2,89,2.0631186962127686,1383,0.3173511028289795,1393,17.801644802093506
318,7,5,9,2,58,1.7662053108215332,461,0.13956975936889648,12,0.9471478462219238
318,8,5,10,2,92,2.564697504043579,1300,0.3217599391937256,714,21.25821280479431
319,1,5,3,2,48,1.004321575164795,477,0.11540031433105469,29,0.4321777820587158
319,2,5,4,2,45,1.1034026145935059,375,0.10575532913208008,16,0.38332128524780273
319,3,5,5,2,48,1.2410144805908203,432,0.12456846237182617,60,0.6948952674865723
319,4,5,6,2,36,1.1739001274108887,234,0.07328677177429199,5,0.070953369140625
319,5,5,7,2,43,1.3435389995574951,307,0.09285521507263184,20,0.26485228538513184
319,6,5,8,2,48,1.4987311363220215,313,0.09580278396606445,16,0.07994675636291504
319,7,5,9,2,42,1.533944845199585,359,0.09387898445129395,21,0.16891002655029297
319,8,5,10,2,52,1.9041345119476318,442,0.11288595199584961,52,0.887120246887207
320,1,5,3,2,37,0.8397009372711182,295,0.07755112648010254,8,0.06555366516113281
320,2,5,4,2,45,1.1884739398956299,303,0.08759522438049316,33,0.1367485523223877
320,3,5,5,2,50,1.2367634773254395,509,0.13894867897033691,36,0.7645213603973389
320,4,5,6,2,45,1.2314162254333496,390,0.10172772407531738,39,0.3866872787475586
320,5,5,7,2,93,2.0902843475341797,1306,0.3507401943206787,192,2.766961097717285
320,6,5,8,2,65,1.735624074935913,634,0.18990564346313477,34,0.6863155364990234
320,7,5,9,2,61,1.8397283554077148,603,0.16013312339782715,87,0.9662370681762695
320,8,5,10,2,67,2.059197425842285,768,0.2606339454650879,85,4.8964524269104
321,1,5,3,2,32,0.8783419132232666,196,0.0615534782409668,3,0.10755395889282227
